3920.5523465704537,729.35451263537902
1353.6546003017254,198.45098039217118
2987.3619047619031,514.90782312924796
334.53065326638034,457.35376884422112
3609.5737545565567,716.19684082623792
2261.485412787074,378.78584729980531
1350.7735644637187,614.40628385698813
1171.3313385826439,166.75212598427311
3332.6006861063524,724.04734133789657
3772.4066128218692,718.33291267035952
2798.7009021512808,690.23386537126726
1676.2211286089555,614.5636482939633
152.91560102307722,734.54667519180884
3160.2656826568277,729.17712177121768
2783.6066204772878,460.42494226327739
1935.5728346456608,327.87401574803152
533.69565217392892,215.78743961352063
3505.9858230507152,618.69073247571112
3274.8179372197233,574.57309417040358
763.67779960706002,604.60314341846754
1745.2013274336191,302.48672566371681
3675.9721173395819,617.38745280278829
1926.1484888304735,626.78975032851508
2472.3756983240219,662.3561452513967
1273.4968046679094,175.67518755212086
3543.2835241210728,741.95339329518595
3453.8756491633371,758.63329486439579
1096.7884547694389,140.78634283704912
3696.2070266447204,760.18203253950355
173.88473053895359,542.27844311377248
3030.3555481506091,714.01599466843368
2869.0524126455912,477.82695507486892
1561.0699263933184,257.50210304941857
3811.9324828874242,672.64343497198843
4027.3001145475746,719.87170675829702
655.59564164652193,184.58353510895034
3566.9735202492784,653.52202937248637
366.15183867145242,305.24436536179746
3769.3291042883134,778.49327581832881
3732.8847812693211,650.80488806735445
2129.5723577235694,364.93495934959333
2687.1104718066731,681.03567318757189
3852.3683888094929,733.47130896468059
1254.7203196347173,615.74543378995429
1513.1128318583958,608.27433628318579
1446.2742782152827,227.97506561680541
3181.0466200466044,555.13927738927737
2112.4844720496862,627.75776397515529
3439.6357046980265,617.83006711409109
2888.5244708994715,693.22023809523444
